id,name,type,start_time,finish_time,event_date,st_envelope,date_number
13788,Manor House,beliefs,8,10,"June 15, 2019",0103000020E610000001000000050000009542C5DDC5855CC01DD83BED3A8549409542C5DDC5855CC0CCA6125443854940D3E58354C0855CC0CCA6125443854940D3E58354C0855CC01DD83BED3A8549409542C5DDC5855CC01DD83BED3A854940,46
14079,Mercedes-Benz Downtown Calgary Service & Parts,social,10,12,"June 12, 2019",0103000020E610000001000000050000006FAB0FDA61875CC03ED065C5CB8549406FAB0FDA61875CC048A30227DB8549401002F22554875CC048A30227DB8549401002F22554875CC03ED065C5CB8549406FAB0FDA61875CC03ED065C5CB854940,43
26186,Cl Marketing Inc (Permanently Closed),arts,9,11,"June 30, 2019",0103000020E610000001000000050000009213DCFECB7F5CC031202004898949409213DCFECB7F5CC07D2A02F797894940F8657AD3BE7F5CC07D2A02F797894940F8657AD3BE7F5CC031202004898949409213DCFECB7F5CC03120200489894940,61
26300,109,beliefs,18,20,"June 29, 2019",0103000020E61000000100000005000000BC9179E40F835CC021EFB0E485944940BC9179E40F835CC0077360DE889449403CB198220A835CC0077360DE889449403CB198220A835CC021EFB0E485944940BC9179E40F835CC021EFB0E485944940,60
14837,Canadian Tire,dance,14,16,"June 25, 2019",0103000020E610000001000000050000005A5BC2EBC4825CC0ED94B31C8D8D49405A5BC2EBC4825CC06B9A779CA28D4940E11D2AD7A5825CC06B9A779CA28D4940E11D2AD7A5825CC0ED94B31C8D8D49405A5BC2EBC4825CC0ED94B31C8D8D4940,56
15029,624 1 Ave NW,dance,17,19,"June 22, 2019",0103000020E6100000010000000500000052B5824BEC845CC0BAC0E5B16687494052B5824BEC845CC0F0106B9670874940D3DD7536E4845CC0F0106B9670874940D3DD7536E4845CC0BAC0E5B16687494052B5824BEC845CC0BAC0E5B166874940,53
16757,Taylor Family Digital Library,beliefs,8,10,"June 12, 2019",0103000020E61000000100000005000000541D72335C885CC026D98FB9D7894940541D72335C885CC003D0285DFA8949406534F27945885CC003D0285DFA8949406534F27945885CC026D98FB9D7894940541D72335C885CC026D98FB9D7894940,43
16994,The Italian Supermarket,social,8,10,"June 18, 2019",0103000020E610000001000000050000008E84C7C8A3835CC04A905BDDFB8849408E84C7C8A3835CC00513245B02894940818241889A835CC00513245B02894940818241889A835CC04A905BDDFB8849408E84C7C8A3835CC04A905BDDFB884940,49
17232,Prime Tune Shop,dance,13,15,"June 30, 2019",0103000020E6100000010000000500000018607A56AD885CC0BBA184F46F87494018607A56AD885CC053CA6B2574874940A35291AFA9885CC053CA6B2574874940A35291AFA9885CC0BBA184F46F87494018607A56AD885CC0BBA184F46F874940,61
17983,Siksika Nation,dance,17,19,"June 29, 2019",0103000020E61000000100000005000000EC562A03E2835CC0661C7E9296884940EC562A03E2835CC0964D6F35A1884940FBA6FADFDB835CC0964D6F35A1884940FBA6FADFDB835CC0661C7E9296884940EC562A03E2835CC0661C7E9296884940,60
18068,Philadelphia Assembly of God Church,arts,9,11,"June 15, 2019",0103000020E61000000100000005000000265BB807FC835CC0BDA8DDAF02894940265BB807FC835CC0B535221807894940FA1FAA3AF5835CC0B535221807894940FA1FAA3AF5835CC0BDA8DDAF02894940265BB807FC835CC0BDA8DDAF02894940,46
17599,Mainstreet,social,10,12,"June 28, 2019",0103000020E6100000010000000500000053D048DFFF855CC01C4DE438A688494053D048DFFF855CC0A3F034F4AA884940B7B17ED8F7855CC0A3F034F4AA884940B7B17ED8F7855CC01C4DE438A688494053D048DFFF855CC01C4DE438A6884940,59
18184,Shopper's Drug Mart,beliefs,17,19,"June 27, 2019",0103000020E61000000100000005000000602239F4717F5CC05FBD40FFF3844940602239F4717F5CC03469AE2E028549407465AB26637F5CC03469AE2E028549407465AB26637F5CC05FBD40FFF3844940602239F4717F5CC05FBD40FFF3844940,58
18221,Illichamann's Sausage Shop,beliefs,16,18,"June 32, 2019",0103000020E610000001000000050000000DE4349FCE7E5CC0AAB9DC60A88449400DE4349FCE7E5CC04FBE8F59AC84494057491A92C97E5CC04FBE8F59AC84494057491A92C97E5CC0AAB9DC60A88449400DE4349FCE7E5CC0AAB9DC60A8844940,63
18231,Hong Kong Food Market,arts,18,20,"June 17, 2019",0103000020E61000000100000005000000894160E5507F5CC04600DCD1A4844940894160E5507F5CC0C96B6F01B2844940BCA9EDCB3E7F5CC0C96B6F01B2844940BCA9EDCB3E7F5CC04600DCD1A4844940894160E5507F5CC04600DCD1A4844940,48
18230,Cash Money,social,13,15,"June 15, 2019",0103000020E610000001000000050000001D588E90017F5CC034F8567FDF8449401D588E90017F5CC0EF045669E6844940A9C6A6F0FB7E5CC0EF045669E6844940A9C6A6F0FB7E5CC034F8567FDF8449401D588E90017F5CC034F8567FDF844940,46
18636,OEB,beliefs,10,12,"June 19, 2019",0103000020E610000001000000050000001D7D27C176835CC0F3B688DE988749401D7D27C176835CC0F1BE85D09C874940F7D3DA8F6F835CC0F1BE85D09C874940F7D3DA8F6F835CC0F3B688DE988749401D7D27C176835CC0F3B688DE98874940,50
19060,Tao Qi Natural,dance,9,11,"June 21, 2019",0103000020E61000000100000005000000CE273CB283865CC08822EEFB81864940CE273CB283865CC080DD448886864940B8A9262D81865CC080DD448886864940B8A9262D81865CC08822EEFB81864940CE273CB283865CC08822EEFB81864940,52
19129,Anthonian Court,arts,16,18,"June 17, 2019",0103000020E610000001000000050000000486F6FB8F845CC010EE2994E08049400486F6FB8F845CC0605EDB36E7804940CE3E45C483845CC0605EDB36E7804940CE3E45C483845CC010EE2994E08049400486F6FB8F845CC010EE2994E0804940,48
19873,Chinook Auto Upholstery,dance,16,18,"June 12, 2019",0103000020E6100000010000000500000026D75E5507845CC05C131CA89D81494026D75E5507845CC086E3F90CA8814940E2CF4B2000845CC086E3F90CA8814940E2CF4B2000845CC05C131CA89D81494026D75E5507845CC05C131CA89D814940,43
19970,B,arts,12,14,"June 28, 2019",0103000020E61000000100000005000000629923D005885CC0D8F6D104E5884940629923D005885CC02BB0B618F2884940CB62073AFF875CC02BB0B618F2884940CB62073AFF875CC0D8F6D104E5884940629923D005885CC0D8F6D104E5884940,59
20452,Astra Automotive,social,9,11,"June 26, 2019",0103000020E610000001000000050000005DFDD8243F845CC0C888FA134B8049405DFDD8243F845CC07F1244824E804940D6E0229C3B845CC07F1244824E804940D6E0229C3B845CC0C888FA134B8049405DFDD8243F845CC0C888FA134B804940,57
20724,Fifteen 15,beliefs,12,14,"June 19, 2019",0103000020E61000000100000005000000ED9689C7EA855CC002DB1C42F0844940ED9689C7EA855CC05C5DA9C2FA844940942EA292DF855CC05C5DA9C2FA844940942EA292DF855CC002DB1C42F0844940ED9689C7EA855CC002DB1C42F0844940,50
21552,AG Glass Mirror,social,9,11,"June 17, 2019",0103000020E61000000100000005000000DF5916A7357C5CC0B41CE8A1B67D4940DF5916A7357C5CC0FD3383F8C07D494000DEA74F177C5CC0FD3383F8C07D494000DEA74F177C5CC0B41CE8A1B67D4940DF5916A7357C5CC0B41CE8A1B67D4940,48
21556,Calgary Meals on Wheels,dance,13,15,"June 30, 2019",0103000020E6100000010000000500000042FF4EA4C57C5CC0716D4D5F747D494042FF4EA4C57C5CC0FC1D8A027D7D4940FB97FFEBB77C5CC0FC1D8A027D7D4940FB97FFEBB77C5CC0716D4D5F747D494042FF4EA4C57C5CC0716D4D5F747D4940,61
21557,The Deck Store,beliefs,17,19,"June 14, 2019",0103000020E6100000010000000500000096366623A17C5CC02BE16476717D494096366623A17C5CC00C699E6D7F7D4940169BA0979B7C5CC00C699E6D7F7D4940169BA0979B7C5CC02BE16476717D494096366623A17C5CC02BE16476717D4940,45
21567,Calmont Group,social,12,14,"June 13, 2019",0103000020E61000000100000005000000FA4C5189467D5CC0927C804985804940FA4C5189467D5CC020C4DF409280494027E4DE57407D5CC020C4DF409280494027E4DE57407D5CC0927C804985804940FA4C5189467D5CC0927C804985804940,44
21582,Turner Bodyworks & Frame,beliefs,9,11,"June 27, 2019",0103000020E6100000010000000500000007567A127D7C5CC0B6CC3340B37C494007567A127D7C5CC08829368BBC7C49409E8E119A6E7C5CC08829368BBC7C49409E8E119A6E7C5CC0B6CC3340B37C494007567A127D7C5CC0B6CC3340B37C4940,58
21600,Ucanu Manufacturing Corporation,arts,16,18,"June 20, 2019",0103000020E61000000100000005000000CAA1EAFC007D5CC0CFE9C3C430804940CAA1EAFC007D5CC0AF99D76C40804940EA28626CFC7C5CC0AF99D76C40804940EA28626CFC7C5CC0CFE9C3C430804940CAA1EAFC007D5CC0CFE9C3C430804940,51
21565,Genco DIstribution,dance,8,10,"June 22, 2019",0103000020E61000000100000005000000B00FA100C07C5CC0AF5C6F9BA97C4940B00FA100C07C5CC08F9AC0BEE77C4940692CABFAA67C5CC08F9AC0BEE77C4940692CABFAA67C5CC0AF5C6F9BA97C4940B00FA100C07C5CC0AF5C6F9BA97C4940,53
21616,Kaycan,social,15,17,"June 14, 2019",0103000020E610000001000000050000009EA921BB9C7D5CC02409C215508049409EA921BB9C7D5CC0B3C6EAA05C804940EF5EA406897D5CC0B3C6EAA05C804940EF5EA406897D5CC02409C215508049409EA921BB9C7D5CC02409C21550804940,45
21988,Spring Gardens Building D,social,17,19,"June 29, 2019",0103000020E61000000100000005000000BBCE2B43C1825CC0572F75464A8B4940BBCE2B43C1825CC0648A8395548B494042864490B9825CC0648A8395548B494042864490B9825CC0572F75464A8B4940BBCE2B43C1825CC0572F75464A8B4940,60
21984,Spring Gardens Building B,social,18,20,"June 26, 2019",0103000020E6100000010000000500000001F1040CDC825CC05559CAE8368B494001F1040CDC825CC00FFE34A4408B4940069FE6E4C5825CC00FFE34A4408B4940069FE6E4C5825CC05559CAE8368B494001F1040CDC825CC05559CAE8368B4940,57
22186,ATCO Commercial Centre 2,social,13,15,"June 21, 2019",0103000020E61000000100000005000000EDFC91D8A4875CC0BF87A647AE804940EDFC91D8A4875CC0F44AFECCC5804940006B7AF596875CC0F44AFECCC5804940006B7AF596875CC0BF87A647AE804940EDFC91D8A4875CC0BF87A647AE804940,52
22333,Officers' Mess (J5),social,10,12,"June 13, 2019",0103000020E610000001000000050000009C64501237885CC0B140AA17328249409C64501237885CC01C42959A3D824940553CE41C2B885CC01C42959A3D824940553CE41C2B885CC0B140AA17328249409C64501237885CC0B140AA1732824940,44
22421,Century 21 Bamber Realty,social,10,12,"June 27, 2019",0103000020E6100000010000000500000038C8DA954C865CC0E95212C8DB84494038C8DA954C865CC04529C69EE2844940D617AEB346865CC04529C69EE2844940D617AEB346865CC0E95212C8DB84494038C8DA954C865CC0E95212C8DB844940,58
22451,Lakeview Baptist Church,social,11,13,"June 20, 2019",0103000020E610000001000000050000003763E2A0CE885CC0116A2B9BDE8049403763E2A0CE885CC0AC4BD75DEA804940F581E49DC3885CC0AC4BD75DEA804940F581E49DC3885CC0116A2B9BDE8049403763E2A0CE885CC0116A2B9BDE804940,51
22481,King Edward Hotel,beliefs,11,13,"June 29, 2019",0103000020E61000000100000005000000A420D3356E835CC0F480C355AF854940A420D3356E835CC0479C0425BB8549404CB6CBC86A835CC0479C0425BB8549404CB6CBC86A835CC0F480C355AF854940A420D3356E835CC0F480C355AF854940,60
22799,Riverfront Condos Element,beliefs,14,16,"June 21, 2019",0103000020E61000000100000005000000F25B19F9E1835CC010768A5583864940F25B19F9E1835CC0C0362C57898649402A6D16D4DC835CC0C0362C57898649402A6D16D4DC835CC010768A5583864940F25B19F9E1835CC010768A5583864940,52
23120,SWC Specialty Wire & Cable Inc.,arts,12,14,"June 13, 2019",0103000020E6100000010000000500000008E9842BFB7E5CC018C3E62D687F494008E9842BFB7E5CC07D52921A7F7F4940F86C1D1CEC7E5CC07D52921A7F7F4940F86C1D1CEC7E5CC018C3E62D687F494008E9842BFB7E5CC018C3E62D687F4940,44
23614,Kappa Sigma Fraternity Calgary,arts,10,12,"June 29, 2019",0103000020E61000000100000005000000A6CE48290D875CC002EA72EF86894940A6CE48290D875CC09CA2C8FF898949408A65E9F909875CC09CA2C8FF898949408A65E9F909875CC002EA72EF86894940A6CE48290D875CC002EA72EF86894940,60
23854,Liberty Tax,beliefs,18,20,"June 29, 2019",0103000020E61000000100000005000000F60B76C336895CC00AFBD1CB838C4940F60B76C336895CC0B6245179858C4940D355702E34895CC0B6245179858C4940D355702E34895CC00AFBD1CB838C4940F60B76C336895CC00AFBD1CB838C4940,60
24420,Nanalysis Corp,social,14,16,"June 11, 2019",0103000020E610000001000000050000005077F93141835CC0608CED5AE78B49405077F93141835CC0B9AC1D20F38B49406D3CD86237835CC0B9AC1D20F38B49406D3CD86237835CC0608CED5AE78B49405077F93141835CC0608CED5AE78B4940,42
24436,A&J Auto Repair,beliefs,9,11,"June 24, 2019",0103000020E610000001000000050000006CC0D65BB9835CC006C94CB38A8B49406CC0D65BB9835CC0CCED5EEE938B4940AA32E774B4835CC0CCED5EEE938B4940AA32E774B4835CC006C94CB38A8B49406CC0D65BB9835CC006C94CB38A8B4940,55
24438,NAPA Autopro-C.N. Auto Repair Ltd,dance,15,17,"June 31, 2019",0103000020E6100000010000000500000056FB2AAFCB835CC0738BAF2C878B494056FB2AAFCB835CC00F030242908B49409450FA42C8835CC00F030242908B49409450FA42C8835CC0738BAF2C878B494056FB2AAFCB835CC0738BAF2C878B4940,62
24444,41st Auto,dance,14,16,"June 25, 2019",0103000020E61000000100000005000000E83A4327BA835CC0A0336953758B4940E83A4327BA835CC0011D41857E8B4940AB24B20FB2835CC0011D41857E8B4940AB24B20FB2835CC0A0336953758B4940E83A4327BA835CC0A0336953758B4940,56
25612,RBC Royal Bank,dance,9,11,"June 19, 2019",0103000020E61000000100000005000000962EB3BEB77F5CC0BBA35A9FCD884940962EB3BEB77F5CC0E7F5717ED48849400AB48531B37F5CC0E7F5717ED48849400AB48531B37F5CC0BBA35A9FCD884940962EB3BEB77F5CC0BBA35A9FCD884940,50
26166,LifeMark Sunridge,social,12,14,"June 11, 2019",0103000020E610000001000000050000007FC6E0BC937F5CC0C57F70F4E78849407FC6E0BC937F5CC037CC86EB07894940F2E9B12D837F5CC037CC86EB07894940F2E9B12D837F5CC0C57F70F4E78849407FC6E0BC937F5CC0C57F70F4E7884940,42
26171,Schneider Electric,arts,15,17,"June 32, 2019",0103000020E610000001000000050000006CB64D4C727F5CC025862EF2FC8849406CB64D4C727F5CC0AD026B8B21894940B6B3F9C9627F5CC0AD026B8B21894940B6B3F9C9627F5CC025862EF2FC8849406CB64D4C727F5CC025862EF2FC884940,63
26198,Shark Club Calgary North,arts,18,20,"June 28, 2019",0103000020E6100000010000000500000078C4D78D2D805CC01FE7470DB789494078C4D78D2D805CC06347E350BF89494015FDA19927805CC06347E350BF89494015FDA19927805CC01FE7470DB789494078C4D78D2D805CC01FE7470DB7894940,59
26275,48,arts,15,17,"June 13, 2019",0103000020E61000000100000005000000DEA2DD32F1825CC0787874C872944940DEA2DD32F1825CC0ABEF575C779449401B96500BEF825CC0ABEF575C779449401B96500BEF825CC0787874C872944940DEA2DD32F1825CC0787874C872944940,44
26314,165,social,15,17,"June 30, 2019",0103000020E6100000010000000500000029379BD80D835CC025D291B7B794494029379BD80D835CC06BE8B00CBB944940602B572E0A835CC06BE8B00CBB944940602B572E0A835CC025D291B7B794494029379BD80D835CC025D291B7B7944940,61
26318,204,social,18,20,"June 15, 2019",0103000020E610000001000000050000005D3E480504835CC0914F7E41C19449405D3E480504835CC037887BD1C3944940067BB889FF825CC037887BD1C3944940067BB889FF825CC0914F7E41C19449405D3E480504835CC0914F7E41C1944940,46
27597,The Yellow Warehouse,dance,12,14,"June 22, 2019",0103000020E61000000100000005000000026D61CC4C825CC0790206EEE5844940026D61CC4C825CC0EEA87BAE0085494041BCAE5F30825CC0EEA87BAE0085494041BCAE5F30825CC0790206EEE5844940026D61CC4C825CC0790206EEE5844940,53
27687,Pondell Contracting Ltd,arts,12,14,"June 21, 2019",0103000020E610000001000000050000008EA61F798C8B5CC00266BE839F8249408EA61F798C8B5CC0FF4DDEB6A5824940F6C5EFB7878B5CC0FF4DDEB6A5824940F6C5EFB7878B5CC00266BE839F8249408EA61F798C8B5CC00266BE839F824940,52
27596,Bates Electric Welding Building,dance,10,12,"June 31, 2019",0103000020E61000000100000005000000728A8EE4F2815CC06A1904B1C7844940728A8EE4F2815CC0C34DA14ED4844940CEFE40B9ED815CC0C34DA14ED4844940CEFE40B9ED815CC06A1904B1C7844940728A8EE4F2815CC06A1904B1C7844940,62
28103,Ezra on Riley Park,dance,11,13,"June 28, 2019",0103000020E61000000100000005000000DCDAC2F3D2855CC0A60FB80952874940DCDAC2F3D2855CC04281D2AB5C874940764E5887C8855CC04281D2AB5C874940764E5887C8855CC0A60FB80952874940DCDAC2F3D2855CC0A60FB80952874940,59
28150,First Lutheran Church,dance,9,11,"June 31, 2019",0103000020E61000000100000005000000C39ACAA2308C5CC0CD5F7C2CD8854940C39ACAA2308C5CC0EB0BD759E38549405EE04D12268C5CC0EB0BD759E38549405EE04D12268C5CC0CD5F7C2CD8854940C39ACAA2308C5CC0CD5F7C2CD8854940,62
29583,301,beliefs,18,20,"June 31, 2019",0103000020E61000000100000005000000C19D55B057845CC079AAE8B413884940C19D55B057845CC047B87F1B1888494093533BC354845CC047B87F1B1888494093533BC354845CC079AAE8B413884940C19D55B057845CC079AAE8B413884940,62
30608,181,arts,10,12,"June 12, 2019",0103000020E610000001000000050000009DA3E9471E8E5CC09D02AAC99D8949409DA3E9471E8E5CC04940964FA08949409F84E3431A8E5CC04940964FA08949409F84E3431A8E5CC09D02AAC99D8949409DA3E9471E8E5CC09D02AAC99D894940,43
30620,133,arts,18,20,"June 31, 2019",0103000020E6100000010000000500000025B5ABEB2B8E5CC00230F9FAB589494025B5ABEB2B8E5CC0538C3DC5BB894940A90FC9352A8E5CC0538C3DC5BB894940A90FC9352A8E5CC00230F9FAB589494025B5ABEB2B8E5CC00230F9FAB5894940,62
30811,tha crib,dance,14,16,"June 32, 2019",0103000020E6100000010000000500000051A62C9E558B5CC09593F540D092494051A62C9E558B5CC06431FB86D3924940669C2BEF4F8B5CC06431FB86D3924940669C2BEF4F8B5CC09593F540D092494051A62C9E558B5CC09593F540D0924940,63
31962,CapCom Group,social,12,14,"June 14, 2019",0103000020E61000000100000005000000F48189E450875CC0E14D6D5FF6884940F48189E450875CC0E59CD843FB8849409D4830D54C875CC0E59CD843FB8849409D4830D54C875CC0E14D6D5FF6884940F48189E450875CC0E14D6D5FF6884940,45
32027,House,beliefs,16,18,"June 19, 2019",0103000020E61000000100000005000000F534BB49E7875CC0D63329AA23764940F534BB49E7875CC0D9C4138B297649405518B6C1E4875CC0D9C4138B297649405518B6C1E4875CC0D63329AA23764940F534BB49E7875CC0D63329AA23764940,50
32053,House,social,13,15,"June 27, 2019",0103000020E6100000010000000500000090769263A1875CC04D47A57D1876494090769263A1875CC07F1475E61E764940B602F9C89C875CC07F1475E61E764940B602F9C89C875CC04D47A57D1876494090769263A1875CC04D47A57D18764940,58
33247,Coop Gas Bar,social,16,18,"June 19, 2019",0103000020E61000000100000005000000686F95CC568A5CC05814C0DE0E894940686F95CC568A5CC0966137C714894940B891B245528A5CC0966137C714894940B891B245528A5CC05814C0DE0E894940686F95CC568A5CC05814C0DE0E894940,50
33314,I-Kun Tao Ming Hwa Temple,beliefs,9,11,"June 19, 2019",0103000020E610000001000000050000007583B23A83835CC0F7C14362CC8749407583B23A83835CC071FF91E9D0874940CC6BDBE67C835CC071FF91E9D0874940CC6BDBE67C835CC0F7C14362CC8749407583B23A83835CC0F7C14362CC874940,50
33291,Felix Ski Service,beliefs,12,14,"June 14, 2019",0103000020E6100000010000000500000098439C983F8A5CC044F410323589494098439C983F8A5CC07E1AF7E637894940051A6CEA3C8A5CC07E1AF7E637894940051A6CEA3C8A5CC044F410323589494098439C983F8A5CC044F4103235894940,45
33306,North Hill manor,dance,9,11,"June 18, 2019",0103000020E610000001000000050000009BF6DE29AE835CC09419CAE42F8849409BF6DE29AE835CC0BC7262B4338849402E45A808A6835CC0BC7262B4338849402E45A808A6835CC09419CAE42F8849409BF6DE29AE835CC09419CAE42F884940,49
34185,Trailer A,arts,17,19,"June 30, 2019",0103000020E610000001000000050000000ABF2F890E885CC08CC9D1D2CB8949400ABF2F890E885CC0FFE153A5D28949407EE8DDB309885CC0FFE153A5D28949407EE8DDB309885CC08CC9D1D2CB8949400ABF2F890E885CC08CC9D1D2CB894940,61
49048,Yale Apartments,social,16,18,"June 21, 2019",0103000020E61000000100000005000000571B086EC9845CC0AAA6DA5D56844940571B086EC9845CC00228EBDC59844940A2276552C3845CC00228EBDC59844940A2276552C3845CC0AAA6DA5D56844940571B086EC9845CC0AAA6DA5D56844940,52
39860,Treend House,beliefs,10,12,"June 19, 2019",0103000020E61000000100000005000000B1C22D1FC9845CC051B8C3CB78844940B1C22D1FC9845CC078AFFFDF7D844940DEB5DF35C3845CC078AFFFDF7D844940DEB5DF35C3845CC051B8C3CB78844940B1C22D1FC9845CC051B8C3CB78844940,50
50040,Building 3000,beliefs,16,18,"June 14, 2019",0103000020E61000000100000005000000D464C6DBCA7F5CC0DA01D71533854940D464C6DBCA7F5CC060FB13A639854940657094BCBA7F5CC060FB13A639854940657094BCBA7F5CC0DA01D71533854940D464C6DBCA7F5CC0DA01D71533854940,45
53538,House,arts,16,18,"June 14, 2019",0103000020E6100000010000000500000034E895FC19855CC0C47C7901F687494034E895FC19855CC06396E24FF9874940A1EF13AC16855CC06396E24FF9874940A1EF13AC16855CC0C47C7901F687494034E895FC19855CC0C47C7901F6874940,45
52147,Building D,dance,14,16,"June 25, 2019",0103000020E610000001000000050000001A3CA7B4598A5CC051E1630B9C8349401A3CA7B4598A5CC07834C467A18349402FC214E5528A5CC07834C467A18349402FC214E5528A5CC051E1630B9C8349401A3CA7B4598A5CC051E1630B9C834940,56
52260,402 Panamount Drive NW,arts,9,11,"June 28, 2019",0103000020E61000000100000005000000A0D0A1C2C7845CC0E4874A2366944940A0D0A1C2C7845CC0FE2CF1DB6B944940009D9328C5845CC0FE2CF1DB6B944940009D9328C5845CC0E4874A2366944940A0D0A1C2C7845CC0E4874A2366944940,59
52266,65 Sidon Crescent Southwest,dance,14,16,"June 29, 2019",0103000020E610000001000000050000009A9F7653A58A5CC0C41330702F8349409A9F7653A58A5CC0108B6203338349406CB41CE8A18A5CC0108B6203338349406CB41CE8A18A5CC0C41330702F8349409A9F7653A58A5CC0C41330702F834940,60
52289,2868  Signal Hill Heights Southwest,beliefs,12,14,"June 18, 2019",0103000020E61000000100000005000000B862DA92B08A5CC03DDD2F551F834940B862DA92B08A5CC04EB27A2C228349403046240AAD8A5CC04EB27A2C228349403046240AAD8A5CC03DDD2F551F834940B862DA92B08A5CC03DDD2F551F834940,49
52307,330 Panamount Drive NW,beliefs,17,19,"June 18, 2019",0103000020E61000000100000005000000FE45D098C9845CC0A74BB5053A944940FE45D098C9845CC0BC4DC9833E944940BFDEB364C4845CC0BC4DC9833E944940BFDEB364C4845CC0A74BB5053A944940FE45D098C9845CC0A74BB5053A944940,49
53280,Giuffre Family Library,arts,12,14,"June 26, 2019",0103000020E6100000010000000500000053AB54F517865CC03CE2EBC61683494053AB54F517865CC08076D1A11D83494049264CBD13865CC08076D1A11D83494049264CBD13865CC03CE2EBC61683494053AB54F517865CC03CE2EBC616834940,57
53389,House,beliefs,9,11,"June 31, 2019",0103000020E61000000100000005000000D014956824855CC0D8DE026443884940D014956824855CC0655F686446884940424C78F821855CC0655F686446884940424C78F821855CC0D8DE026443884940D014956824855CC0D8DE026443884940,62
53497,Co-op Liquor,social,9,11,"June 12, 2019",0103000020E61000000100000005000000AD69DE718A8D5CC0001FBC7669874940AD69DE718A8D5CC0080B82227187494020D50B99868D5CC0080B82227187494020D50B99868D5CC0001FBC7669874940AD69DE718A8D5CC0001FBC7669874940,43
53853,158,arts,8,10,"June 26, 2019",0103000020E61000000100000005000000B4812A244F8A5CC09479F53B5E964940B4812A244F8A5CC045FE4FB4619649402DF246414B8A5CC045FE4FB4619649402DF246414B8A5CC09479F53B5E964940B4812A244F8A5CC09479F53B5E964940,57
54045,16 Harvest Lake Cres,social,17,19,"June 32, 2019",0103000020E610000001000000050000000DA7CCCD37835CC0CC4AEE0B439349400DA7CCCD37835CC0692AD54F499349406E8AC74535835CC0692AD54F499349406E8AC74535835CC0CC4AEE0B439349400DA7CCCD37835CC0CC4AEE0B43934940,63
54059,Harvest Lake Cres,dance,11,13,"June 15, 2019",0103000020E610000001000000050000005CBBA3B558835CC05BA5AABF149349405CBBA3B558835CC0D38ED1F01C9349408DC4156154835CC0D38ED1F01C9349408DC4156154835CC05BA5AABF149349405CBBA3B558835CC05BA5AABF14934940,46
54061,Harvest Lake Cres,dance,10,12,"June 32, 2019",0103000020E610000001000000050000008264F0E65F835CC032D010E9129349408264F0E65F835CC0BE44060319934940FBD7A83D5B835CC0BE44060319934940FBD7A83D5B835CC032D010E9129349408264F0E65F835CC032D010E912934940,63
54066,Harvest Lake Cres,beliefs,16,18,"June 24, 2019",0103000020E61000000100000005000000B4E6C75F5A835CC0EA8722EEFB924940B4E6C75F5A835CC04C07A1720293494063FA14B655835CC04C07A1720293494063FA14B655835CC0EA8722EEFB924940B4E6C75F5A835CC0EA8722EEFB924940,55
54079,Harvest Lake Cres,beliefs,14,16,"June 12, 2019",0103000020E61000000100000005000000F00C648742835CC0F438679F22934940F00C648742835CC0096355CE289349408D6D08443E835CC0096355CE289349408D6D08443E835CC0F438679F22934940F00C648742835CC0F438679F22934940,43
54080,Harvest Lake Cres,dance,17,19,"June 14, 2019",0103000020E61000000100000005000000917D906541835CC05DC30C8D27934940917D906541835CC0FCC2D08F2B934940B73709EF3C835CC0FCC2D08F2B934940B73709EF3C835CC05DC30C8D27934940917D906541835CC05DC30C8D27934940,45
54294,Tsuu T'ina First Nation Fire Department,social,14,16,"June 23, 2019",0103000020E61000000100000005000000D156CAD70A8C5CC0EDB5453E547A4940D156CAD70A8C5CC0538A671A5E7A494071732A19008C5CC0538A671A5E7A494071732A19008C5CC0EDB5453E547A4940D156CAD70A8C5CC0EDB5453E547A4940,54
1013,Delta Calgary Airport In-Terminal Hotel,arts,17,19,"June 23, 2019",0103000020E610000001000000050000002D4723FA90805CC04A134ABAC19049402D4723FA90805CC09C9E1CAACE904940A8D7778F7D805CC09C9E1CAACE904940A8D7778F7D805CC04A134ABAC19049402D4723FA90805CC04A134ABAC1904940,54
833,Stampede Grandstand,beliefs,15,17,"June 16, 2019",0103000020E61000000100000005000000AEA0698995835CC0514CDE0033844940AEA0698995835CC09EF06D556D84494038B5D8927A835CC09EF06D556D84494038B5D8927A835CC0514CDE0033844940AEA0698995835CC0514CDE0033844940,47
1113,Safeway,social,10,12,"June 25, 2019",0103000020E6100000010000000500000084D0E6DD7D875CC042F4FF05DD82494084D0E6DD7D875CC0D1306B18F4824940973ECFFA6F875CC0D1306B18F4824940973ECFFA6F875CC042F4FF05DD82494084D0E6DD7D875CC042F4FF05DD824940,56
2434,Esso,beliefs,17,19,"June 15, 2019",0103000020E61000000100000005000000EC94FDA9A7835CC0411251A797884940EC94FDA9A7835CC0433BA759A088494066DD3F16A2835CC0433BA759A088494066DD3F16A2835CC0411251A797884940EC94FDA9A7835CC0411251A797884940,46
2784,Calgary TELUS Convention Centre South Building,beliefs,10,12,"June 18, 2019",0103000020E610000001000000050000005BB631D1FB835CC06C50453BB88549405BB631D1FB835CC0D754713ED0854940FD2081F5EE835CC0D754713ED0854940FD2081F5EE835CC06C50453BB88549405BB631D1FB835CC06C50453BB8854940,49
